Filename	Year_Month	Brightness_Median	Saturation_Median	Label_Place	Year	Month	Title
646.jpg	1889.834	56	156	4_Saint-Remy-de-Provence_asylum	1889	11	Olive Trees against a Slope of a Hill
647.jpg	1889.834	163	128	4_Saint-Remy-de-Provence_asylum	1889	11	Olive Trees with Yellow Sky and Sun
648.jpg	1889.834	195	90	4_Saint-Remy-de-Provence_asylum	1889	11	Olive Trees: Bright Blue Sky
649.jpg	1889.834	156	141	4_Saint-Remy-de-Provence_asylum	1889	11	Pine Trees against a Red Sky with Setting Sun
650.jpg	1889.834	126	124	4_Saint-Remy-de-Provence_asylum	1889	11	Pine Trees with Figure in the Garden of Saint-Paul Hospital
651.jpg	1889.834	188	105	4_Saint-Remy-de-Provence_asylum	1889	11	Road Menders The
652.jpg	1889.834	201	71	4_Saint-Remy-de-Provence_asylum	1889	11	Road Menders The
653.jpg	1889.834	169	103	4_Saint-Remy-de-Provence_asylum	1889	11	Shepherdess The (after Millet)
654.jpg	1889.834	124	136	4_Saint-Remy-de-Provence_asylum	1889	11	Stone Bench in the Garden of Saint-Paul Hospital The
655.jpg	1889.834	108	120	4_Saint-Remy-de-Provence_asylum	1889	11	Study of Pine Trees
656.jpg	1889.834	102	108	4_Saint-Remy-de-Provence_asylum	1889	11	Two Diggers among Trees
657.jpg	1889.834	161	87	4_Saint-Remy-de-Provence_asylum	1889	11	Wheat Field Behind Saint-Paul Hospital
658.jpg	1889.834	133	43	4_Saint-Remy-de-Provence_asylum	1889	11	Wheat Field in Rain
659.jpg	1889.9174	151	85	4_Saint-Remy-de-Provence_asylum	1889	12	Enclosed Field with Rising Sun
660.jpg	1889.9174	185	166	4_Saint-Remy-de-Provence_asylum	1889	12	Field with Two Rabbits
661.jpg	1889.9174	146	97	4_Saint-Remy-de-Provence_asylum	1889	12	Garden of Saint-Paul Hospital The
662.jpg	1889.9174	146	54	4_Saint-Remy-de-Provence_asylum	1889	12	Les Peiroulets Ravine
663.jpg	1889.9174	151	101	4_Saint-Remy-de-Provence_asylum	1889	12	Meadow in the Mountains: Le Mas de Saint-Paul A
664.jpg	1889.9174	154	101	4_Saint-Remy-de-Provence_asylum	1889	12	Olive Grove with Picking Figures
665.jpg	1889.9174	174	82	4_Saint-Remy-de-Provence_asylum	1889	12	Olive Picking
666.jpg	1889.9174	154	167	4_Saint-Remy-de-Provence_asylum	1889	12	Olive Picking
667.jpg	1889.9174	158	95	4_Saint-Remy-de-Provence_asylum	1889	12	Olive Picking
668.jpg	1889.9174	130	77	4_Saint-Remy-de-Provence_asylum	1889	12	Road at Saint-Remy with Female Figure A
669.jpg	1889.9174	154	161	4_Saint-Remy-de-Provence_asylum	1889	12	Valley with Ploughman Seen from Above
670.jpg	1889.9174	131	36	4_Saint-Remy-de-Provence_asylum	1889	12	Wooden Sheds
671.jpg	1890	168	83	4_Saint-Remy-de-Provence_asylum	1890	1	First Steps (after Millet)
672.jpg	1890	114	74	4_Saint-Remy-de-Provence_asylum	1890	1	Morning: Peasant Couple Going to Work (after Millet)
673.jpg	1890	161	134	4_Saint-Remy-de-Provence_asylum	1890	1	Noon: Rest from Work (after Millet)
674.jpg	1890	152	76	4_Saint-Remy-de-Provence_asylum	1890	1	Plough and the Harrow (after Millet) The
675.jpg	1890.0834	168	116	4_Saint-Remy-de-Provence_asylum	1890	2	Blossoming Almond Tree
676.jpg	1890.0834	165	124	4_Saint-Remy-de-Provence_asylum	1890	2	Cypresses and Two Women
677.jpg	1890.0834	162	68	4_Saint-Remy-de-Provence_asylum	1890	2	L'Arlesienne (Madame Ginoux)
678.jpg	1890.0834	209	54	4_Saint-Remy-de-Provence_asylum	1890	2	L'Arlesienne (Madame Ginoux)
679.jpg	1890.0834	199	71	4_Saint-Remy-de-Provence_asylum	1890	2	L'Arlesienne (Madame Ginoux)
680.jpg	1890.0834	232	17	4_Saint-Remy-de-Provence_asylum	1890	2	L'Arlesienne (Madame Ginoux)
681.jpg	1890.0834	151	23	4_Saint-Remy-de-Provence_asylum	1890	2	Prisoners Exercising (after Dore)
682.jpg	1890.0834	212	79	4_Saint-Remy-de-Provence_asylum	1890	2	Thatched Cottages in the Sunshine: Reminiscence of the North
683.jpg	1890.0834	164	92	4_Saint-Remy-de-Provence_asylum	1890	2	Woodcutter The (after Millet)
684.jpg	1890.1668	181	72	4_Saint-Remy-de-Provence_asylum	1890	3	Cottages and Cypresses: Reminiscence of the North
685.jpg	1890.1668	174	126	4_Saint-Remy-de-Provence_asylum	1890	3	Cottages: Reminiscence of the North
686.jpg	1890.1668	139	33	4_Saint-Remy-de-Provence_asylum	1890	3	Peasants Lifting Potatoes
687.jpg	1890.1668	189	49	4_Saint-Remy-de-Provence_asylum	1890	3	Two Peasant Women Digging in Field with Snow
688.jpg	1890.2502	165	96	4_Saint-Remy-de-Provence_asylum	1890	4	Old Man in Sorrow (On the Threshold of Eternity)
689.jpg	1890.2502	179	100	4_Saint-Remy-de-Provence_asylum	1890	4	Pine Trees and Dandelions in the Garden of Saint-Paul Hospital
690.jpg	1890.2502	117	105	4_Saint-Remy-de-Provence_asylum	1890	4	Poppies and Butterflies
691.jpg	1890.2502	102	76	4_Saint-Remy-de-Provence_asylum	1890	4	Roses and Beetle
692.jpg	1890.2502	122	102	4_Saint-Remy-de-Provence_asylum	1890	4	Wild Roses
693.jpg	1890.3336	134	94	4_Saint-Remy-de-Provence_asylum	1890	5	Chestnut Tree in Blossom
694.jpg	1890.3336	74	89	4_Saint-Remy-de-Provence_asylum	1890	5	Chestnut Trees in Blossom
695.jpg	1890.3336	106	133	5_Auvers-sur-Oise	1890	5	Doctor Gachet's Garden in Auvers
696.jpg	1890.3336	165	66	5_Auvers-sur-Oise	1890	5	Farmhouse with Two Figures
697.jpg	1890.3336	160	92	5_Auvers-sur-Oise	1890	5	Good Samaritan (after Delacroix) The
698.jpg	1890.3336	164	83	5_Auvers-sur-Oise	1890	5	Green Wheat Fields
699.jpg	1890.3336	209	106	5_Auvers-sur-Oise	1890	5	House of Pere Eloi The
700.jpg	1890.3336	134	83	5_Auvers-sur-Oise	1890	5	House of Pere Pilon The
701.jpg	1890.3336	147	112	5_Auvers-sur-Oise	1890	5	Houses in Auvers
702.jpg	1890.3336	185	94	5_Auvers-sur-Oise	1890	5	Landscape with Couple Walking and Crescent Moon
703.jpg	1890.3336	143	116	5_Auvers-sur-Oise	1890	5	Meadow in the Garden of Saint-Paul Hospital
704.jpg	1890.3336	193	130	5_Auvers-sur-Oise	1890	5	Raising of Lazarus (after Rembrandt) The
705.jpg	1890.3336	155	77	5_Auvers-sur-Oise	1890	5	Road with Cypress and Star
706.jpg	1890.3336	184	98	5_Auvers-sur-Oise	1890	5	Still Life: Pink Roses in a Vase
707.jpg	1890.3336	211	55	5_Auvers-sur-Oise	1890	5	Still Life: Vase with Irises
708.jpg	1890.3336	198	153	5_Auvers-sur-Oise	1890	5	Still Life: Vase with Irises Against a Yellow Background
709.jpg	1890.3336	203	78	5_Auvers-sur-Oise	1890	5	Still Life: Vase with Roses
710.jpg	1890.3336	201	85	5_Auvers-sur-Oise	1890	5	Thatched Cottages
711.jpg	1890.3336	120	119	5_Auvers-sur-Oise	1890	5	View of Auvers
712.jpg	1890.3336	193	122	5_Auvers-sur-Oise	1890	5	View of Vessenots Near Auvers
713.jpg	1890.3336	173	77	5_Auvers-sur-Oise	1890	5	Village Street and Steps in Auvers with Figures
714.jpg	1890.3336	147	116	5_Auvers-sur-Oise	1890	5	Village Street and Steps in Auvers with Two Figures
715.jpg	1890.3336	144	89	5_Auvers-sur-Oise	1890	5	Village Street in Auvers
716.jpg	1890.417	136	76	5_Auvers-sur-Oise	1890	6	Blossoming Acacia Branches
717.jpg	1890.417	176	98	5_Auvers-sur-Oise	1890	6	Child with Orange
718.jpg	1890.417	133	90	5_Auvers-sur-Oise	1890	6	Church at Auvers The
719.jpg	1890.417	149	162	5_Auvers-sur-Oise	1890	6	Cows (after Jordaens)
720.jpg	1890.417	159	101	5_Auvers-sur-Oise	1890	6	Daubigny's Garden
721.jpg	1890.417	141	111	5_Auvers-sur-Oise	1890	6	Ears of Wheat
722.jpg	1890.417	169	90	5_Auvers-sur-Oise	1890	6	Field with Poppies
723.jpg	1890.417	169	116	5_Auvers-sur-Oise	1890	6	Garden in Auvers
724.jpg	1890.417	158	80	5_Auvers-sur-Oise	1890	6	Houses in Auvers
725.jpg	1890.417	130	104	5_Auvers-sur-Oise	1890	6	Landscape with Carriage and Train in the Background
726.jpg	1890.417	106	164	5_Auvers-sur-Oise	1890	6	Landscape with the Chateau of Auvers at Sunset
727.jpg	1890.417	200	114	5_Auvers-sur-Oise	1890	6	Little Arlesienne The
728.jpg	1890.417	105	109	5_Auvers-sur-Oise	1890	6	Little Stream The
729.jpg	1890.417	174	74	5_Auvers-sur-Oise	1890	6	Marguerite Gachet at the Piano
730.jpg	1890.417	155	85	5_Auvers-sur-Oise	1890	6	Marguerite Gachet in the Garden
731.jpg	1890.417	90	67	5_Auvers-sur-Oise	1890	6	Portrait of Adeline Ravoux
732.jpg	1890.417	96	60	5_Auvers-sur-Oise	1890	6	Portrait of Adeline Ravoux
733.jpg	1890.417	57	95	5_Auvers-sur-Oise	1890	6	Portrait of Adeline Ravoux
734.jpg	1890.417	86	86	5_Auvers-sur-Oise	1890	6	Portrait of Doctor Gachet
735.jpg	1890.417	106	107	5_Auvers-sur-Oise	1890	6	Portrait of Doctor Gachet
736.jpg	1890.417	171	94	5_Auvers-sur-Oise	1890	6	Still Life: Glass with Carnations
737.jpg	1890.417	167	40	5_Auvers-sur-Oise	1890	6	Still Life: Glass with Wild Flowers
738.jpg	1890.417	173	111	5_Auvers-sur-Oise	1890	6	Still Life: Japanese Vase with Roses and Anemones
739.jpg	1890.417	144	106	5_Auvers-sur-Oise	1890	6	Still Life: Pink Roses
740.jpg	1890.417	187	121	5_Auvers-sur-Oise	1890	6	Still Life: Red Poppies and Daisies
741.jpg	1890.417	103	43	5_Auvers-sur-Oise	1890	6	Still Life: Vase with Flower and Thistles
742.jpg	1890.417	112	106	5_Auvers-sur-Oise	1890	6	Still Life: Vase with Rose-Mallows
743.jpg	1890.417	121	65	5_Auvers-sur-Oise	1890	6	Thatched Cottages at Cordeville
744.jpg	1890.417	182	93	5_Auvers-sur-Oise	1890	6	Thatched Cottages in Jorgus
745.jpg	1890.417	166	66	5_Auvers-sur-Oise	1890	6	Two Children
746.jpg	1890.417	152	80	5_Auvers-sur-Oise	1890	6	Two Children
747.jpg	1890.417	137	105	5_Auvers-sur-Oise	1890	6	Undergrowth with Two Figures
748.jpg	1890.417	182	100	5_Auvers-sur-Oise	1890	6	Vineyards with a View of Auvers
749.jpg	1890.417	135	108	5_Auvers-sur-Oise	1890	6	Wheat Field at Auvers with White House
750.jpg	1890.417	151	78	5_Auvers-sur-Oise	1890	6	Wheat Fields near Auvers
751.jpg	1890.417	150	128	5_Auvers-sur-Oise	1890	6	White House at Night The
752.jpg	1890.417	154	91	5_Auvers-sur-Oise	1890	6	Wild Flowers and Thistles in a Vase
753.jpg	1890.417	153	78	5_Auvers-sur-Oise	1890	6	Young Girl Standing Against a Background of Wheat
754.jpg	1890.417	164	183	5_Auvers-sur-Oise	1890	6	Young Man with Cornflower
755.jpg	1890.417	134	110	5_Auvers-sur-Oise	1890	6	Young Peasant Woman with Straw Hat Sitting in the Wheat
756.jpg	1890.5004	179	82	5_Auvers-sur-Oise	1890	7	Auvers Town Hall on 14 July 1890
757.jpg	1890.5004	138	113	5_Auvers-sur-Oise	1890	7	Bank of the Oise at Auvers
758.jpg	1890.5004	153	93	5_Auvers-sur-Oise	1890	7	Daubigny's Garden
759.jpg	1890.5004	168	108	5_Auvers-sur-Oise	1890	7	Daubigny's Garden
760.jpg	1890.5004	181	113	5_Auvers-sur-Oise	1890	7	Field with Wheat Stacks
761.jpg	1890.5004	185	128	5_Auvers-sur-Oise	1890	7	Fields The
762.jpg	1890.5004	103	108	5_Auvers-sur-Oise	1890	7	Grove The
763.jpg	1890.5004	158	81	5_Auvers-sur-Oise	1890	7	Haystacks under a Rainy Sky
764.jpg	1890.5004	151	108	5_Auvers-sur-Oise	1890	7	Landscape at Auvers in the Rain
765.jpg	1890.5004	166	63	5_Auvers-sur-Oise	1890	7	Plain Near Auvers
766.jpg	1890.5004	240	132	5_Auvers-sur-Oise	1890	7	Sheaves of Wheat
767.jpg	1890.5004	174	97	5_Auvers-sur-Oise	1890	7	Thatched Cottages by a Hill
768.jpg	1890.5004	137	120	5_Auvers-sur-Oise	1890	7	Thatched Sandstone Cottages in Chaponval
769.jpg	1890.5004	178	134	5_Auvers-sur-Oise	1890	7	Tree Roots and Trunks
770.jpg	1890.5004	169	106	5_Auvers-sur-Oise	1890	7	Two Women Crossing the Fields
771.jpg	1890.5004	164	220	5_Auvers-sur-Oise	1890	7	Wheat Field Under Clouded Sky
772.jpg	1890.5004	184	113	5_Auvers-sur-Oise	1890	7	Wheat Field with Cornflowers
773.jpg	1890.5004	128	138	5_Auvers-sur-Oise	1890	7	Wheat Field with Crows
774.jpg	1890.5004	190	98	5_Auvers-sur-Oise	1890	7	Wheat Fields at Auvers Under Clouded Sky
775.jpg	1890.5004	175	55	5_Auvers-sur-Oise	1890	7	Wheat Fields with Auvers in the Background
776.jpg	1890.5004	160	137	5_Auvers-sur-Oise	1890	7	Wheat Stacks with Reaper
